,Date,Station,TowTime,Tide,BottomDepth,CableOut,Duration,NetMeterSerial,NetMeterStart,NetMeterEnd,NetMeterCheck,trawl_key,Temp,TopEC,BottomEC,Secchi,Turbidity,Lat,Long,Catch,1/4 Subsampled,1/2 Subsampled,CatchID,3mm,4mm,5mm,6mm,7mm,8mm,9mm,10mm,11mm,12mm,13mm,14mm,15mm,16mm,17mm,18mm,19mm,20mm,21mm,22mm,23mm,24mm,25mm,26mm,27mm,28mm,29mm,30mm,kfactor,TopSal,BottomSal,Volume,dens_3-5,dens_6-7,dens_8-9,dens_10-11,dens_12-13,dens_14+,dens_21+,lat_dd,lon_dd,lat_dd_stn,lon_dd_stn,lfs_region,lfs_region_num,dn,Year,Month,survey_num,dens_gt_12
180,1/4/2010 0:00,513,1899-12-30 08:33:00,2,60,155,10,20780,649150,675389,26239,20100104_513,9.1,9790,11501,68,15,38-03-30.4,121-52-20.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,8.139107343,9.674743418,262.2732364,0,0,0,0,0,0,0,38.05844444,-121.8724722,38.05830556,-121.868,Confluence,5,733776.3563,2010,1,1,0
181,1/4/2010 0:00,915,1899-12-30 08:45:00,4,20,90,10,22085,498754,520678,21924,20100104_915,9,810,815,200,3,37-56-30.2,121-33-43.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.582818642,0.586380145,241.4703879,0,0,0,0,0,0,0,37.94172222,-121.5621111,37.9425,-121.5635,South_Delta,3,733776.3646,2010,1,1,0
182,1/4/2010 0:00,508,1899-12-30 08:56:00,2,44,155,10,20780,675387,700340,24953,20100104_508,9,12520,14430,65,19,38-02-46.3,121-54-59.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,10.64399101,12.40464032,249.4189591,0,0,0,0,0,0,0,38.04619444,-121.9165833,38.0455,-121.9188056,Suisun_Bay,6,733776.3722,2010,1,1,0
183,1/4/2010 0:00,918,1899-12-30 09:19:00,4,25,110,10,22085,520678,543251,22573,20100104_918,9.1,748,750,133,5,37-51-40.7,121-34-10.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.534967259,0.536242983,224.4437902,0,0,0,0,0,0,0,37.86130556,-121.5694444,37.85930556,-121.5688056,South_Delta,3,733776.3882,2010,1,1,0
184,1/4/2010 0:00,519,1899-12-30 09:21:00,2,6,45,10,20780,700347,724422,24075,20100104_519,9,12320,14990,60,17,38-04-27.2,121-57-28.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,10.46023538,12.93501769,240.6428662,0,0,0,0,0,0,0,38.07422222,-121.9578056,38.07230556,-121.9596944,Suisun_Bay,6,733776.3896,2010,1,1,0
185,1/4/2010 0:00,501,1899-12-30 09:47:00,2,20,90,10,20780,724425,748723,24298,20100104_501,9.3,17530,18300,40,31,38-04-25.4,122-01-29.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,15.20609864,15.92983305,242.8718739,0,0,0,0,0,0,0,38.07372222,-122.0248333,38.08822222,-122.0035833,Suisun_Bay,6,733776.4076,2010,1,1,0
186,1/4/2010 0:00,914,1899-12-30 10:01:00,4,30,125,10,22085,543251,566168,22917,20100104_914,9.1,546,550,200,3,37-57-52.2,121-31-48.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.38581177,0.388556184,252.4072651,0,0,0,0,0,0,0,37.9645,-121.5300833,37.9715,-121.52,South_Delta,3,733776.4174,2010,1,1,0
187,1/4/2010 0:00,504,1899-12-30 10:14:00,2,28,125,10,20780,749000,776631,27631,20100104_504,9.3,14420,17040,70,17,38-03-23.0,121-59-23.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,12.29995819,14.73819997,276.187042,0,0,0,0,0,0,0,38.05638889,-121.9898333,38.06105556,-122.0137222,Suisun_Bay,6,733776.4264,2010,1,1,0
188,1/4/2010 0:00,520,1899-12-30 10:51:00,2,40,155,10,20780,776645,801638,24993,20100104_520,9.1,6930,7980,65,18,38-02-06.5,121-52-41.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,5.614560521,6.528217981,249.8187811,0,0,0,0,0,0,0,38.03513889,-121.8781389,38.03280556,-121.8693056,Confluence,5,733776.4521,2010,1,1,0
189,1/4/2010 0:00,912,1899-12-30 11:06:00,4,41,155,10,22085,566168,590887,24719,20100104_912,9.6,984,983,115,6,37-58-03.9,121-22-13.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.702273047,0.701077821,245.7815111,0,0,0,0,0,0,0,37.96775,-121.3704444,37.966,-121.3673056,South_Delta,3,733776.4625,2010,1,1,0
190,1/4/2010 0:00,910,1899-12-30 11:32:00,4,41,155,10,22085,590887,613324,22437,20100104_910,9.3,583,585,97,6,38-00-06.5,121-27-00.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.41068457,0.411879944,223.0915395,0,0,0,0,0,0,0,38.00180556,-121.4501667,38.00180556,-121.4486944,South_Delta,3,733776.4806,2010,1,1,0
191,1/4/2010 0:00,906,1899-12-30 11:59:00,2,40,155,10,22085,613324,635240,21916,20100104_906,9.3,546,545,200,4,38-03-00.6,121-30-21.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.383701849,0.382733151,241.3822761,0,0,0,0,0,0,0,38.05016667,-121.5058333,38.05169444,-121.509,Central_Delta_and_Franks_Tract,0,733776.4993,2010,1,1,0
192,1/4/2010 0:00,919,1899-12-30 12:32:00,2,22,90,10,22085,635240,656285,21045,20100104_919,9.3,344,347,195,4,38-06-18.7,121-29-35.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.23814568,0.240200364,209.2508557,0,0,0,0,0,0,0,38.10519444,-121.4930556,38.10480556,-121.492,North_and_South_Forks_Mokelumne_River,2,733776.5222,2010,1,1,0
193,1/5/2010 0:00,815,1899-12-30 08:00:00,4,12,60,10,22085,656287,680133,23846,20100105_815,9.2,608,603,182,4,38-05-04.3,121-34-20.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.430144389,0.426393923,262.6392479,0,0,0,0,0,0,0,38.08452778,-121.5724722,38.08,-121.5698056,Central_Delta_and_Franks_Tract,0,733777.3333,2010,1,1,0
194,1/5/2010 0:00,812,1899-12-30 08:51:00,4,15,75,10,22085,680133,703287,23154,20100105_812,9.2,1116,1115,131,6,38-05-22.0,121-38-18.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.809885818,0.808934063,255.0175772,0,0,0,0,0,0,0,38.08944444,-121.6385833,38.09030556,-121.6405,Central_Delta_and_Franks_Tract,0,733777.3688,2010,1,1,0
195,1/5/2010 0:00,705,1899-12-30 09:29:00,1,14,65,10,22085,703287,725484,22197,20100105_705,9,626,1353,100,10,38-06-08.7,121-42-31.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.445814448,0.996159685,244.4772031,0,0,0,0,0,0,0,38.10241667,-121.7088056,38.08711111,-121.7091667,Confluence,5,733777.3951,2010,1,1,0
196,1/5/2010 0:00,610,1899-12-30 10:11:00,2,35,140,10,20780,815577,837755,22178,20100105_610,8.9,7050,7310,43,26,38-05-40.3,121-53-18.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,5.750995587,5.975491662,221.6813079,0,0,0,0,0,0,0,38.09452778,-121.8883611,38.11880556,-121.8891944,Suisun_Marsh,8,733777.4243,2010,1,1,0
197,1/5/2010 0:00,711,1899-12-30 10:20:00,2,14,60,10,22085,725484,748436,22952,20100105_711,9.1,316,325,145,6,38-10-36.7,121-39-41.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.219427297,0.225804285,252.7927542,0,0,0,0,0,0,0,38.17686111,-121.6615833,38.17880556,-121.6653056,Confluence,5,733777.4306,2010,1,1,0
198,1/5/2010 0:00,716,1899-12-30 10:48:00,2,47,155,10,22085,748436,771355,22919,20100105_716,9.1,355,356,95,8,38-14-24.8,121-41-10.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.247330955,0.247864906,252.429293,0,0,0,0,0,0,0,38.24022222,-121.6862778,38.25827778,-121.6916389,Cache_Slough_Complex,4,733777.45,2010,1,1,0
199,1/5/2010 0:00,723,1899-12-30 11:08:00,2,38,140,10,22085,771355,795236,23881,20100105_723,9.2,344,346,85,7,38-14-18.8,121-40-22.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.238794617,0.240080255,263.024737,0,0,0,0,0,0,0,38.23855556,-121.6728056,38.2425,-121.6697222,Cache_Slough_Complex,4,733777.4639,2010,1,1,0
200,1/5/2010 0:00,606,1899-12-30 11:15:00,2,25,110,10,20780,837755,859965,22210,20100105_606,9.3,10390,10950,36,42,38-10-10.5,122-01-29.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,8.629702187,9.129046801,222.0011655,0,0,0,0,0,0,0,38.16958333,-122.0249444,38.16947222,-122.0256667,Suisun_Marsh,8,733777.4688,2010,1,1,0
201,1/5/2010 0:00,609,1899-12-30 11:42:00,2,30,125,10,20780,859999,883230,23231,20100105_609,9,8580,8720,40,32,38-10-01.8,121-56-25.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,7.081427271,7.202398428,232.206622,0,0,0,0,0,0,0,38.16716667,-121.9403889,38.16719444,-121.938,Suisun_Marsh,8,733777.4875,2010,1,1,0
202,1/5/2010 0:00,707,1899-12-30 12:02:00,2,31,125,10,22085,816975,840586,23611,20100105_707,9,378,383,135,12,38-07-05.8,121-42-14.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.264574088,0.268050219,260.0509637,0,0,0,0,0,0,0,38.11827778,-121.7038889,38.1135,-121.7075,Confluence,5,733777.5014,2010,1,1,0
203,1/5/2010 0:00,602,1899-12-30 12:19:00,2,4,40,10,20780,883291,907811,24520,20100105_602,9.2,16550,16420,50,26,38-06-48.7,122-02-45.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,14.32392539,14.20084232,245.090886,0,0,0,0,0,0,0,38.11352778,-122.0459167,38.114,-122.0461944,Suisun_Bay,6,733777.5132,2010,1,1,0
204,1/5/2010 0:00,706,1899-12-30 12:24:00,2,38,140,10,22085,840601,861352,20751,20100105_706,9,930,989,90,26,38-05-08.3,121-44-57.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.673120509,0.717331538,228.5509952,0,0,0,0,0,0,0,38.08563889,-121.7494167,38.08519444,-121.7506944,Confluence,5,733777.5167,2010,1,1,0
205,1/5/2010 0:00,418,1899-12-30 12:42:00,2,35,140,10,20780,907822,931305,23483,20100105_418,9.2,17390,20800,49,28,38-03-56.2,122-05-58.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,15.11617194,18.36430864,234.7255006,0,0,0,0,0,0,0,38.06561111,-122.0996667,38.06480556,-122.0978056,Suisun_Bay,6,733777.5292,2010,1,1,0
206,1/5/2010 0:00,704,1899-12-30 12:43:00,2,35,140,10,22085,861352,882745,21393,20100105_704,9.1,2464,3013,60,28,38-04-00.0,121-47-15.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,1.867670965,2.309493096,235.6219672,0,0,0,0,0,0,0,38.06666667,-121.7875,38.06916667,-121.7752778,Confluence,5,733777.5299,2010,1,1,0
207,1/5/2010 0:00,703,1899-12-30 13:01:00,2,7,45,10,22085,882745,904426,21681,20100105_703,9.1,2954,4002,90,13,38-02-56.5,121-47-53.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,2.262858367,3.123289351,238.793992,0,0,0,0,0,0,0,38.04902778,-121.7983056,38.04219444,-121.7952222,Confluence,5,733777.5424,2010,1,1,0
208,1/5/2010 0:00,405,1899-12-30 13:07:00,3,19,75,10,20780,932658,954450,21792,20100105_405,9.5,20500,35110,38,46,38-02-19.7,122-08-52.2,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,17.93392949,32.40617254,217.8230256,0,0,0,0,0,0,0,38.03880556,-122.1478333,38.03969444,-122.1505,Carquinez_Strait,7,733777.5465,2010,1,1,0
209,1/5/2010 0:00,411,1899-12-30 13:52:00,2,20,90,10,20780,954459,979980,25521,20100105_411,9.5,18010,19570,60,25,38-03-11.2,122-04-28.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,15.57280013,17.04310233,255.0964315,0,0,0,0,0,0,0,38.05311111,-122.0745278,38.05130556,-122.0833056,Suisun_Bay,6,733777.5778,2010,1,1,0
210,1/19/2010 0:00,809,1899-12-30 07:29:00,2,48,155,10,22085,904426,929940,25514,20100119_809,9.6,1747,1879,59,15,38-03-13.0,121-41-33.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,1.281767524,1.382861279,281.0105582,0,0,0,0,0,0,0,38.05361111,-121.6925278,38.0525,-121.6891944,Confluence,5,733791.3118,2010,1,2,0
211,1/19/2010 0:00,804,1899-12-30 07:49:00,4,40,155,10,20780,527278,550946,23668,20100119_804,9.8,5280,5850,34,17,38-01-04.1,121-47-44.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,4.116314339,4.590060682,236.5746774,0,0,0,0,0,0,0,38.01780556,-121.7957778,38.01819444,-121.797,Confluence,5,733791.3257,2010,1,2,0
212,1/19/2010 0:00,801,1899-12-30 08:13:00,2,28,110,10,20780,550966,573500,22534,20100119_801,9.8,7150,7330,54,20,38-02-17.6,121-50-33.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,5.694014678,5.845402595,225.2397237,0,0,0,0,0,0,0,38.03822222,-121.8425278,38.04369444,-121.844,Confluence,5,733791.3424,2010,1,2,0
213,1/19/2010 0:00,902,1899-12-30 08:23:00,2,32,125,10,22085,930802,954810,24008,20100119_902,9.6,833,861,84,9,38-01-10.0,121-34-56.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.590250764,0.610637055,264.4235118,0,0,0,0,0,0,0,38.01944444,-121.5824722,38.01919444,-121.5821944,South_Delta,3,733791.3493,2010,1,2,0
214,1/19/2010 0:00,513,1899-12-30 08:41:00,2,70,155,10,20780,573503,596338,22835,20100119_513,9.7,9160,12280,62,19,38-03-34.8,121-52-16.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,7.450982056,10.21137344,228.2483843,0,0,0,0,0,0,0,38.05966667,-121.87125,38.05830556,-121.868,Confluence,5,733791.3618,2010,1,2,0
215,1/19/2010 0:00,915,1899-12-30 08:48:00,2,25,110,10,22085,954813,978862,24049,20100119_915,9.6,785,943,134,6,37-56-52.5,121-34-08.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.554868795,0.671490602,264.8750848,0,0,0,0,0,0,0,37.94791667,-121.5690556,37.9425,-121.5635,South_Delta,3,733791.3667,2010,1,2,0
216,1/19/2010 0:00,508,1899-12-30 09:04:00,2,49,155,10,20780,596395,619649,23254,20100119_508,9.6,10860,15250,58,22,38-02-46.9,121-54-56.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,8.976323895,12.95161071,232.4365197,0,0,0,0,0,0,0,38.04636111,-121.9157222,38.0455,-121.9188056,Suisun_Bay,6,733791.3778,2010,1,2,0
217,1/19/2010 0:00,520,1899-12-30 09:29:00,2,43,155,10,20780,620173,644962,24789,20100119_520,9.6,7550,10650,60,16,38-01-56.8,121-52-06.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,6.069978992,8.78344632,247.7796889,0,0,0,0,0,0,0,38.03244444,-121.8683333,38.03280556,-121.8693056,Confluence,5,733791.3951,2010,1,2,0
218,1/19/2010 0:00,918,1899-12-30 10:13:00,2,27,110,10,22085,979999,2313,22314,20100119_918,9.6,702,703,102,7,37-51-39.8,121-34-08.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026873027,0.493969106,0.494492079,221.8685481,0,0,0,0,0,0,0,37.86105556,-121.5690833,37.85930556,-121.5688056,South_Delta,3,733791.4257,2010,1,2,0
219,1/19/2010 0:00,901,1899-12-30 10:34:00,2,9,45,10,20780,645422,667259,21837,20100119_901,9.6,1084,1258,21,71,38-02-05.7,121-35-36.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,0.77701318,0.907884233,218.2728253,0,0,0,0,0,0,0,38.03491667,-121.5935556,38.04827778,-121.59525,Central_Delta_and_Franks_Tract,0,733791.4403,2010,1,2,0
220,1/19/2010 0:00,815,1899-12-30 11:01:00,2,17,75,10,20780,667565,687570,20005,20100119_815,9.8,668,692,110,8,38-05-08.9,121-34-16.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,0.466581831,0.483883861,199.9609777,0,0,0,0,0,0,0,38.08580556,-121.5713333,38.08,-121.5698056,Central_Delta_and_Franks_Tract,0,733791.459,2010,1,2,0
221,1/19/2010 0:00,914,1899-12-30 11:23:00,2,31,125,10,22085,2814,32391,29577,20100119_914,9.7,521,524,142,4,37-58-01.6,121-31-50.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.36155881,0.363539253,325.7603386,0,0,0,0,0,0,0,37.96711111,-121.5308056,37.9715,-121.52,South_Delta,3,733791.4743,2010,1,2,0
222,1/19/2010 0:00,812,1899-12-30 11:32:00,2,23,90,10,20780,687579,709628,22049,20100119_812,9.7,1045,1048,140,8,38-05-24.0,121-38-23.7,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,0.745769247,0.747738225,220.3918819,0,0,0,0,0,0,0,38.09,-121.6399167,38.09030556,-121.6405,Central_Delta_and_Franks_Tract,0,733791.4806,2010,1,2,0
223,1/19/2010 0:00,912,1899-12-30 12:38:00,2,38,140,10,22085,35645,60394,24749,20100119_912,9.9,897,903,137,6,37-58-07.1,121-22-18.3,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.632400295,0.63643786,272.5848673,0,0,0,0,0,0,0,37.96863889,-121.37175,37.966,-121.3673056,South_Delta,3,733791.5264,2010,1,2,0
224,1/19/2010 0:00,910,1899-12-30 13:03:00,4,42,155,10,22085,60395,86344,25949,20100119_910,9.8,478,488,141,5,38-00-14.3,121-27-06.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.329838956,0.336757556,285.8016373,0,0,0,0,0,0,0,38.00397222,-121.4517778,38.00180556,-121.4486944,South_Delta,3,733791.5438,2010,1,2,0
225,1/19/2010 0:00,906,1899-12-30 13:25:00,4,40,155,10,22085,86340,111547,25207,20100119_906,9.8,469,473,155,5,38-02-57.8,121-30-18.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.323421659,0.326071528,277.6292678,0,0,0,0,0,0,0,38.04938889,-121.50525,38.05169444,-121.509,Central_Delta_and_Franks_Tract,0,733791.559,2010,1,2,0
226,1/19/2010 0:00,919,1899-12-30 13:57:00,4,26,110,10,22085,112346,138585,26239,20100119_919,10.2,244,245,133,5,38-06-19.6,121-29-38.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.163397378,0.164018391,288.99569,0,0,0,0,0,0,0,38.10544444,-121.4940556,38.10480556,-121.492,North_and_South_Forks_Mokelumne_River,2,733791.5813,2010,1,2,0
227,1/21/2010 0:00,703,1899-12-30 07:26:00,1,7,45,10,22085,151768,173363,21595,20100121_703,9.6,875,3052,59,29,38-03-09.3,121-47-57.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.62130286,2.309974997,237.8467901,0,0,0,0,0,0,0,38.05258333,-121.7994167,38.04219444,-121.7952222,Confluence,5,733793.3097,2010,1,2,0
228,1/21/2010 0:00,704,1899-12-30 07:44:00,1,26,110,10,22085,173363,191566,18203,20100121_704,9.7,627,3634,50,25,38-04-00.9,121-47-17.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.43807261,2.771506636,200.4873869,0,0,0,0,0,0,0,38.06691667,-121.7882778,38.06916667,-121.7752778,Confluence,5,733793.3222,2010,1,2,0
229,1/21/2010 0:00,706,1899-12-30 08:03:00,1,22,90,10,22085,191566,214060,22494,20100121_706,9.6,287,574,60,21,38-05-08.7,121-45-03.4,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.196097986,0.40067771,247.7483537,0,0,0,0,0,0,0,38.08575,-121.7509444,38.08519444,-121.7506944,Confluence,5,733793.3354,2010,1,2,0
230,1/21/2010 0:00,705,1899-12-30 08:24:00,1,13,60,10,22085,214060,237475,23415,20100121_705,9.8,295,303,89,14,38-05-40.1,121-42-29.0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.200626576,0.206172998,257.8922246,0,0,0,0,0,0,0,38.09447222,-121.7080556,38.08711111,-121.7091667,Confluence,5,733793.35,2010,1,2,0
231,1/21/2010 0:00,610,1899-12-30 08:25:00,4,35,140,10,20780,713080,738280,25200,20100121_610,9.4,7110,7220,50,23,38-05-40.5,121-53-18.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,5.72298186,5.814835982,251.88786,0,0,0,0,0,0,0,38.09458333,-121.8884722,38.11880556,-121.8891944,Suisun_Marsh,8,733793.3507,2010,1,2,0
232,1/21/2010 0:00,707,1899-12-30 08:40:00,1,24,90,10,22085,237475,258424,20949,20100121_707,9.8,241,244,82,18,38-06-46.0,121-42-34.8,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.163074157,0.165091944,230.7317623,0,0,0,0,0,0,0,38.11277778,-121.7096667,38.1135,-121.7075,Confluence,5,733793.3611,2010,1,2,0
233,1/21/2010 0:00,609,1899-12-30 08:57:00,1,25,110,10,20780,738307,761088,22781,20100121_609,9.5,10850,11380,47,32,38-10-01.7,121-56-10.9,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,8.992347127,9.463841541,227.7086245,0,0,0,0,0,0,0,38.16713889,-121.9363611,38.16719444,-121.938,Suisun_Marsh,8,733793.3729,2010,1,2,0
234,1/21/2010 0:00,711,1899-12-30 09:19:00,2,13,60,10,22085,258424,280295,21871,20100121_711,9.6,211,214,50,63,38-10-37.3,121-39-48.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.143105086,0.145156462,240.8866472,0,0,0,0,0,0,0,38.17702778,-121.6633611,38.17880556,-121.6653056,Confluence,5,733793.3882,2010,1,2,0
235,1/21/2010 0:00,606,1899-12-30 09:39:00,2,25,110,10,20780,761248,784752,23504,20100121_606,9.6,12780,12840,35,46,38-10-09.9,122-01-30.5,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,10.70264855,10.75297908,234.9354072,0,0,0,0,0,0,0,38.16941667,-122.0251389,38.16947222,-122.0256667,Suisun_Marsh,8,733793.4021,2010,1,2,0
236,1/21/2010 0:00,723,1899-12-30 09:48:00,2,40,155,10,22085,280295,304986,24691,20100121_723,9.6,268,282,40,51,38-14-10.8,121-40-23.1,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297675,0.18279456,0.192474661,271.9460567,0,0,0,0,0,0,0,38.23633333,-121.6730833,38.2425,-121.6697222,Cache_Slough_Complex,4,733793.4083,2010,1,2,0
237,1/21/2010 0:00,602,1899-12-30 09:57:00,2,7,45,10,20780,784752,808471,23719,20100121_602,9.4,14630,14490,50,17,38-06-45.9,122-02-42.6,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027015,12.45951546,12.32899057,237.0844505,0,0,0,0,0,0,0,38.11275,-122.0451667,38.114,-122.0461944,Suisun_Bay,6,733793.4146,2010,1,2,0
